"carnet"|"trunc"|"?column?"
"CS07006"|1|"2008-08-23 06:10:45.750521"
"GT09015"|1|"2007-12-08 10:46:43.326718"
"GC00029"|1|"2013-09-04 12:34:21.156305"
"LH13026"|2|"2008-05-29 05:25:16.43526"
"SG10037"|3|"2009-08-25 03:30:46.115904"
"RM06090"|3|"2008-07-16 18:46:18.934951"
"ST04002"|1|"2007-01-30 22:13:24.408726"
"BG09032"|2|"2013-02-15 10:48:54.127823"
"ZC06007"|3|"2013-06-23 08:52:22.950625"
"SM07014"|1|"2011-12-02 02:13:02.306037"
"GH97008"|1|"2011-02-17 11:32:18.235608"
"RZ05003"|3|"2008-09-04 13:04:26.884085"
"CP07036"|3|"2008-01-08 05:16:14.800995"
"HH10038"|3|"2007-05-21 18:59:14.940002"
"AB04038"|2|"2011-10-07 18:28:59.129473"
"MD03037"|1|"2013-09-17 09:44:11.454947"
"AA08027"|1|"2006-06-19 22:09:54.530789"
"MZ06001"|3|"2006-02-23 06:08:07.180315"
"SM08008"|1|"2012-06-09 03:04:57.926778"
"TA99004"|1|"2010-05-11 06:19:34.687422"
"VO03004"|3|"2009-07-20 23:37:29.538496"
"HA09008"|3|"2010-06-19 13:20:27.297403"
"VH09008"|3|"2009-06-12 11:26:09.036923"
"SM99036"|3|"2011-07-03 17:44:18.286832"
"SZ07007"|3|"2010-02-07 23:16:09.875166"
"SD11002"|1|"2013-04-04 18:49:46.373134"
"RA11092"|1|"2009-01-18 22:09:32.287629"
"SM02043"|1|"2007-08-05 16:08:18.323525"
"CH98030"|3|"2012-01-30 10:40:14.872126"
"CC05126"|1|"2011-10-18 11:33:32.295704"
"GA07061"|3|"2010-08-30 06:30:49.038918"
"LL10045"|3|"2010-09-08 04:20:51.331102"
"MP97062"|3|"2007-05-28 03:01:12.120896"
"GG08114"|2|"2010-02-04 03:26:07.853006"
"VL11005"|2|"2008-12-28 04:26:44.70222"
"FM07030"|3|"2012-02-17 21:14:13.564579"
"FR14018"|2|"2011-06-14 23:59:24.452905"
"FF06008"|2|"2013-08-30 08:15:48.832448"
"MU12007"|3|"2007-04-30 20:50:30.537757"
"AC04099"|2|"2009-11-18 10:43:35.793966"
"RC97069"|1|"2009-07-23 13:48:43.955401"
"RA06070"|3|"2009-08-14 14:27:23.282208"
"LA04001"|2|"2011-11-24 20:22:43.03228"
"MC04020"|2|"2008-09-08 04:20:09.266125"
"GC03053"|1|"2006-08-28 01:58:48.511043"
"LM13069"|1|"2013-08-10 16:38:38.855691"
"MG10026"|1|"2006-12-22 13:02:25.681755"
"AF93031"|1|"2012-12-06 07:19:40.958783"
"AZ04010"|2|"2013-11-10 17:34:36.582705"
"CL07045"|1|"2009-09-27 03:55:26.544305"
"VR05036"|1|"2014-01-08 05:37:18.310243"
"RG03016"|3|"2009-10-24 15:18:05.682041"
"FF04024"|2|"2008-07-09 12:27:03.614888"
"MA12155"|2|"2009-07-02 18:57:53.079043"
"RF11008"|3|"2011-04-03 17:03:52.240425"
"GB07020"|3|"2013-06-27 04:33:21.199036"
"LV01014"|3|"2007-06-25 07:02:28.636067"
"CA10062"|2|"2010-01-17 05:44:42.885508"
"PG04007"|1|"2006-02-03 01:11:12.625927"
"MA98057"|2|"2010-01-06 16:55:31.557927"
"HB05017"|3|"2011-09-23 11:38:59.647394"
"OS08001"|2|"2009-06-08 06:14:06.482384"
"CM11149"|3|"2008-11-09 19:24:54.694025"
"RM09005"|1|"2011-08-14 18:27:18.069027"
"EB00001"|3|"2013-08-18 22:25:49.228478"
"MT07013"|2|"2012-03-16 08:38:23.956031"
"FC08028"|2|"2013-01-09 17:42:07.075454"
"SN08005"|1|"2011-08-01 11:34:12.380248"
"RV06027"|2|"2009-08-13 11:45:58.507666"
"LV14007"|2|"2007-01-09 04:03:39.090557"
"BP05008"|3|"2010-08-13 18:14:43.208983"
"CO14012"|1|"2007-05-27 23:38:18.359739"
"MC05092"|3|"2012-10-07 21:44:16.501091"
"MR04138"|3|"2011-03-09 04:41:24.200792"
"MA98069"|3|"2007-11-21 12:21:10.176457"
"SM05051"|1|"2013-06-25 03:25:06.631749"
"RM12146"|3|"2009-05-24 20:55:01.441856"
"TM08017"|1|"2007-05-22 11:42:42.009915"
"MA07102"|2|"2012-06-14 01:20:28.492307"
"CP00036"|1|"2012-08-04 13:51:54.792697"
"CH07041"|2|"2008-07-24 09:15:14.554484"
"AS10007"|2|"2012-06-04 08:42:13.982645"
"MM11247"|1|"2012-03-09 13:23:23.198632"
"GC07018"|2|"2012-02-02 02:30:22.303427"
"EC08005"|3|"2010-01-06 14:54:07.777677"
"GG99047"|1|"2008-09-02 19:15:34.21511"
"SS04027"|2|"2009-05-24 06:54:50.265084"
"PF00006"|3|"2013-01-02 15:04:47.417991"
"AG08040"|1|"2013-06-11 13:21:26.41851"
"BD06001"|2|"2006-04-06 23:37:49.659774"
"MG06015"|3|"2006-11-10 17:46:27.674227"
"BR10022"|1|"2012-11-17 01:48:51.577803"
"RM05019"|3|"2008-10-08 20:23:19.063789"
"BM98027"|2|"2013-03-17 18:11:35.591835"
"LL09012"|1|"2013-12-16 12:45:32.067874"
"HM12063"|2|"2011-06-26 01:21:32.578502"
"MF03010"|1|"2009-12-27 08:23:25.622635"
"LR00008"|2|"2009-09-29 15:12:14.312255"
"CA00048"|1|"2011-06-30 00:53:38.814637"
"CV11004"|3|"2006-07-22 17:52:29.679121"
"CS07038"|2|"2007-12-03 12:06:29.624733"
"SL07004"|3|"2010-11-30 08:11:49.586204"
"GC07060"|2|"2008-07-15 19:09:40.725493"
"CS12006"|2|"2010-12-29 05:25:01.220627"
"RR99093"|2|"2009-07-19 23:48:23.845133"
"AP13006"|3|"2011-06-09 17:43:12.910254"
"MM05181"|3|"2010-11-11 01:51:35.5723"
"AJ02007"|2|"2006-02-23 11:11:14.666792"
"LS98024"|3|"2010-06-13 17:20:12.406225"
"CC04054"|2|"2007-11-13 03:12:06.722136"
"GS84009"|3|"2011-08-26 16:42:40.193849"
"AM09081"|3|"2012-08-20 20:20:29.089927"
"MM05171"|3|"2008-07-06 13:59:00.978326"
"SM02043"|2|"2006-09-12 18:14:33.019093"
"AR03050"|3|"2013-02-18 22:58:17.285356"
"EG05010"|3|"2009-09-02 15:43:50.449881"
"FR14005"|2|"2007-03-28 02:59:55.66677"
"RP02027"|2|"2013-04-15 01:02:06.923622"
"AA07023"|1|"2012-08-03 02:52:58.104484"
"RV98028"|2|"2010-10-10 02:11:26.033649"
"GG99047"|3|"2010-05-20 18:03:12.801703"
"SV04006"|3|"2009-01-10 19:54:45.572442"
"MA98057"|2|"2011-04-18 11:00:26.270008"
"QL12003"|2|"2010-07-31 11:27:49.095027"
"AO10005"|2|"2010-08-30 22:00:25.676486"
"AI04001"|2|"2013-12-07 22:41:17.309818"
"OC11018"|2|"2012-06-09 07:16:10.604127"
"RM05004"|1|"2013-06-10 22:49:37.773582"
"CL01035"|2|"2006-05-31 08:31:48.466585"
"CR06009"|1|"2013-06-02 02:07:35.77593"
"RS07008"|2|"2009-11-18 13:49:23.390098"
"PA13056"|1|"2010-10-15 03:51:54.882414"
"VP07026"|1|"2009-02-06 19:16:42.748658"
"OC05016"|2|"2012-11-19 17:04:33.67628"
"CR10080"|3|"2011-12-25 07:44:44.246662"
"RR02070"|2|"2013-12-19 07:35:33.560371"
"ML10043"|3|"2009-10-12 20:12:41.13465"
"ML06006"|1|"2006-11-19 03:48:47.351456"
"RF11008"|3|"2012-07-28 07:22:18.033657"
"BM10062"|1|"2012-06-13 18:56:55.921661"
"PZ07009"|2|"2007-10-13 14:02:12.233873"
"HL06021"|3|"2013-02-10 10:36:02.500528"
"RL12032"|3|"2012-02-08 07:34:31.468051"
"GS08033"|2|"2007-07-18 09:57:40.932445"
"HA05012"|3|"2013-06-27 10:11:26.115278"
"CM06017"|2|"2007-03-05 08:07:31.563866"
"AG09074"|2|"2007-07-30 04:40:20.071216"
"RZ05010"|2|"2012-09-20 22:15:48.211537"
"DM06003"|2|"2009-09-19 00:47:08.494877"
"CA94017"|2|"2013-03-23 23:53:34.150866"
"BB04032"|3|"2007-09-14 15:21:19.278004"
"PC06029"|1|"2010-02-24 08:35:27.197031"
"LM13068"|3|"2007-09-20 03:45:17.937203"
"CS04047"|1|"2012-09-25 12:27:06.475547"
"AM99015"|3|"2012-07-25 10:45:23.478331"
"MR08085"|2|"2011-03-30 13:16:34.239863"
"LP14010"|2|"2013-04-13 09:06:39.509313"
"VV06049"|1|"2008-12-02 02:51:35.788023"
"FR06031"|1|"2007-07-22 18:55:08.716848"
"MM05057"|2|"2011-03-10 20:20:55.149643"
"DM98012"|2|"2013-03-30 12:39:36.331082"
"LG10028"|2|"2010-11-20 07:11:38.773093"
"MO14015"|3|"2010-08-12 06:16:04.4317"
"RM12145"|3|"2012-06-13 07:39:54.663783"
"SM13058"|1|"2008-06-27 07:23:34.920049"
"AC10112"|1|"2006-06-02 15:35:14.349422"
"EO07001"|3|"2007-11-25 15:12:32.172253"
"SS09001"|1|"2008-02-21 13:20:57.853464"
"JM02008"|2|"2006-11-29 07:34:32.40256"
"MS05046"|2|"2013-01-16 07:17:03.665925"
"GH12034"|3|"2013-08-02 22:59:02.316142"
"MM07158"|1|"2010-02-01 19:58:37.959183"
"AP05048"|1|"2013-12-25 10:48:44.483698"
"GA09011"|2|"2008-12-29 23:22:30.660431"
"PP12055"|1|"2006-08-04 09:48:00.446909"
"AA02086"|1|"2009-02-23 05:52:02.639188"
"AG07079"|3|"2008-07-07 10:22:34.65152"
"VC05032"|3|"2011-07-25 10:33:53.866451"
"MR02083"|3|"2013-10-05 08:21:21.532994"
"AR09101"|2|"2009-09-29 03:01:48.982947"
"RA11084"|2|"2010-03-13 02:46:04.631336"
"CB10027"|1|"2011-06-19 10:41:58.466518"
"GM09002"|2|"2011-10-24 17:23:24.460349"
"GG04026"|1|"2006-08-01 04:39:06.071903"
"EA08004"|1|"2010-12-30 21:03:23.172766"
"LL10059"|2|"2012-09-07 14:48:07.232854"
"SA99016"|3|"2008-11-08 10:03:53.034856"
"ZD04001"|1|"2013-11-21 22:30:55.433804"
"CL03014"|3|"2011-05-24 15:14:30.694621"
"PS09001"|2|"2012-03-20 19:40:14.396711"
"CP07046"|3|"2010-05-11 21:59:48.695297"
"NF08001"|1|"2006-08-17 05:33:50.822724"
"PV01003"|1|"2011-08-21 06:47:38.776008"
"VL11023"|3|"2009-11-07 22:18:16.763159"
"VV06007"|3|"2011-11-06 13:52:47.691284"
"RR87065"|1|"2013-08-14 13:20:52.672589"
"IS06005"|2|"2011-07-04 01:35:29.836081"
"CC03081"|3|"2011-08-07 18:07:52.862774"
"MS08063"|3|"2011-10-07 05:50:57.76193"
"BV10009"|3|"2012-10-07 12:11:14.70141"
"OV02009"|1|"2009-02-18 22:11:08.700396"
"MC05038"|2|"2013-03-14 04:58:39.106674"
"RA05099"|3|"2013-05-12 07:45:15.526037"
"GH06046"|1|"2009-01-09 16:41:41.104042"
"FH08008"|2|"2006-12-15 12:04:31.252773"
"PM14024"|1|"2007-10-09 21:18:17.370582"
"DA07004"|2|"2012-07-27 22:04:57.939526"
"GB09024"|1|"2008-02-23 07:13:47.852387"
"AA10182"|1|"2011-11-11 21:35:40.578613"
"EG08012"|2|"2010-10-24 07:41:18.237162"
"AG08080"|2|"2011-09-13 19:08:20.469175"
"CQ12004"|2|"2012-07-11 06:51:31.738863"
"VC05032"|2|"2009-11-29 23:31:11.231424"
"RG97034"|3|"2013-06-01 23:35:25.250063"
"MQ04005"|2|"2011-01-06 17:50:11.015791"
"NN07002"|2|"2007-02-25 06:56:51.444669"
"PM07045"|3|"2013-11-02 01:42:40.850691"
"MM05057"|2|"2011-02-15 08:14:47.102451"
"LG09036"|2|"2013-09-03 09:05:00.074001"
"MR04027"|3|"2008-06-11 08:22:01.835407"
"HM10047"|3|"2013-12-17 08:59:19.093302"
"PM09077"|3|"2006-08-20 23:36:56.15065"
"MA12095"|3|"2009-03-11 15:01:26.401902"
"RQ06005"|3|"2013-08-16 10:48:48.102387"
"MS03066"|1|"2013-12-01 21:47:48.491314"
"PB98018"|3|"2013-02-11 00:55:13.938754"
"PT06005"|2|"2007-01-05 22:33:14.043607"
"ML10015"|2|"2008-02-22 12:01:04.56409"
"MM09009"|2|"2012-11-21 17:07:53.736447"
"CC04105"|2|"2009-04-30 13:31:43.373747"
"MM03171"|3|"2013-09-11 07:18:19.236759"
"AM05071"|2|"2013-06-21 19:53:20.61596"
"SS05036"|2|"2006-07-25 18:26:04.554382"
"MR05103"|1|"2009-01-18 15:17:28.621949"
"SM03041"|3|"2007-01-01 17:12:40.749397"
"AC12066"|1|"2013-07-25 12:46:40.294102"
"SA08007"|1|"2009-10-15 22:49:58.486438"
"RB11034"|3|"2012-12-20 21:37:20.661775"
"JV06003"|1|"2008-09-29 00:54:08.058145"
"MR07093"|2|"2006-06-28 10:32:37.781153"
"CC14089"|1|"2009-03-28 20:33:24.446752"
"ES10006"|2|"2011-10-12 12:55:33.023599"
"HA04004"|1|"2013-07-20 03:54:26.869885"
"HC07029"|1|"2013-02-13 00:57:13.990849"
"SQ05003"|3|"2011-02-20 15:19:44.152555"
"FC10006"|2|"2009-10-04 01:05:26.152929"
"MC10169"|2|"2008-02-07 13:46:02.55702"
"RL08011"|3|"2007-11-22 20:45:30.379715"
"MM06202"|2|"2006-03-13 10:03:27.910631"
"PM00027"|2|"2011-02-05 17:59:36.064926"
"MM07032"|1|"2010-01-04 00:44:43.005802"
"RA96009"|1|"2012-11-18 12:20:08.010664"
"SF07003"|2|"2007-07-08 11:52:00.048268"
"MA97028"|2|"2010-12-15 11:24:11.167636"
"AM09081"|2|"2009-11-14 15:42:32.399178"
"CI11001"|1|"2007-12-01 05:51:07.898179"
"HA12043"|3|"2013-03-29 07:16:50.579824"
"BL06016"|3|"2008-12-12 23:17:23.144603"
"GC01039"|2|"2013-01-14 13:40:47.852226"
"CM13156"|1|"2012-08-25 04:16:16.120287"
"DP08003"|3|"2013-09-19 21:16:02.974399"
"RG09063"|3|"2006-10-13 14:14:25.362392"
"VJ08005"|3|"2013-02-26 07:56:18.720244"
"LR99018"|2|"2010-10-03 04:16:04.042019"
"HR15046"|2|"2010-04-14 14:44:13.073607"
"CM03066"|1|"2007-04-04 19:28:44.515691"
"NN08002"|2|"2008-06-01 02:15:17.248535"
"TG06005"|3|"2008-04-19 03:04:10.828362"
"QM12002"|2|"2009-06-03 17:14:08.82594"
"DT07003"|3|"2011-12-25 01:07:10.47841"
"BA04003"|3|"2006-10-25 15:50:15.992134"
"RM97049"|2|"2011-03-28 15:05:22.237701"
"MM01158"|1|"2009-07-20 00:53:07.106608"
"LL06024"|2|"2012-09-10 19:23:02.397732"
"ZZ88001"|2|"2006-11-17 16:54:25.47867"
"DD06013"|3|"2010-10-09 23:27:24.220794"
"RM02077"|1|"2006-07-13 08:56:09.356471"
"GG13035"|1|"2011-01-24 03:18:52.191989"
"AA08030"|2|"2008-09-17 20:23:48.251601"
"CM05020"|1|"2011-12-30 10:27:36.606346"
"FF11013"|3|"2012-02-22 07:03:27.723878"
"AV11019"|1|"2011-08-04 02:45:44.263144"
"FM10039"|1|"2008-05-28 15:52:37.313891"
"MD08054"|1|"2009-01-03 16:54:50.112015"
"LA05036"|2|"2008-06-29 13:51:34.087589"
"OA06025"|1|"2009-06-30 00:55:05.13743"
"JG08007"|1|"2008-08-29 17:39:27.813986"
"RC02040"|2|"2009-05-16 15:43:12.864398"
"RM04023"|3|"2008-12-31 20:32:06.828519"
"GZ79007"|3|"2007-02-17 01:06:39.618731"
"RM09005"|1|"2006-03-31 23:44:51.778607"
"CM07014"|2|"2007-07-24 11:42:40.077373"
"MR06044"|2|"2007-11-08 17:00:07.505642"
"SA05021"|2|"2013-07-05 19:51:36.229377"
"RZ06015"|2|"2007-03-16 00:46:53.948098"
"OG07002"|3|"2009-08-02 04:33:55.467401"
"QB03002"|3|"2012-10-04 20:11:01.17675"
"VC05039"|3|"2012-12-25 05:20:35.639687"
"AM05071"|1|"2011-06-25 09:51:30.87252"
"GG97095"|3|"2010-06-26 22:07:30.510686"
"AF14027"|2|"2012-10-13 07:08:35.156148"
"SQ06004"|2|"2010-07-18 13:36:21.091975"
"SM09061"|3|"2007-10-15 18:31:55.399991"
"AM98064"|2|"2008-05-28 04:23:15.952061"
"EC09003"|3|"2009-05-06 13:41:40.157125"
"HH12043"|1|"2009-09-20 22:09:57.363731"
"DH04013"|2|"2006-07-11 20:18:23.988121"
"RR04075"|1|"2013-09-07 12:10:40.487296"
"BP05008"|3|"2011-12-25 19:47:27.098856"
"MA05042"|3|"2013-08-19 22:43:30.702559"
"DS12007"|2|"2010-10-29 12:22:21.561157"
"JR03002"|1|"2013-03-28 21:51:57.145665"
"OM08025"|2|"2007-10-13 13:01:29.816609"
"SC04055"|1|"2008-02-11 10:34:31.22872"
"MV06031"|3|"2010-10-28 09:51:16.702745"
"SR05003"|3|"2010-10-10 20:03:21.160778"
"HL06018"|3|"2006-04-17 22:18:25.56301"
"UU03002"|2|"2006-09-04 07:31:48.616999"
"SF98004"|2|"2010-05-31 14:28:35.909864"
"MS93051"|3|"2012-10-23 12:12:00.706732"
"MM98168"|3|"2009-04-26 19:51:05.531696"
"ML98037"|2|"2011-06-22 17:34:08.137141"
"LM10078"|1|"2012-06-18 15:07:52.936695"
"TC12010"|3|"2012-01-21 14:14:31.83122"
"LV04007"|2|"2012-08-07 19:49:26.123783"
"LR00012"|1|"2010-11-22 23:22:01.085382"
"RP11017"|3|"2012-06-28 07:05:35.458681"
"SA11045"|3|"2013-10-18 13:47:47.868512"
"SR05004"|2|"2008-08-18 15:16:50.156758"
"FA04025"|1|"2012-01-15 04:21:55.854621"
"VP05013"|2|"2012-11-17 05:36:59.518079"
"UU12003"|2|"2007-09-20 09:27:22.174809"
"PR12044"|2|"2006-01-29 13:11:56.91818"
"EC06001"|2|"2007-07-31 18:07:31.126769"
"CP06008"|1|"2009-05-23 04:10:08.574627"
"FC08028"|1|"2012-04-10 11:08:15.729028"
"CC00092"|3|"2007-08-15 09:49:21.998234"
"TJ10002"|1|"2009-08-07 21:02:13.64367"
"VM04045"|3|"2009-07-14 14:07:08.982133"
"AG07070"|1|"2009-11-04 23:30:43.056764"
"FA97013"|3|"2011-01-31 13:51:34.785701"
"HG12029"|3|"2008-02-16 22:33:07.157424"
"MF08006"|2|"2009-11-22 01:05:02.796326"
"LC08007"|2|"2007-12-02 09:03:19.886906"
"CC99005"|2|"2011-11-02 07:23:57.819788"
"MG05055"|3|"2008-01-20 22:40:43.852606"
"LR98032"|1|"2012-04-27 22:24:54.044796"
"TT09014"|3|"2012-07-20 20:58:13.325282"
"CS04047"|1|"2011-04-09 04:37:05.087207"
"RM06007"|2|"2010-04-20 21:09:26.916438"
"ZH04001"|2|"2007-07-04 13:10:51.338763"
"MM07246"|1|"2009-10-25 15:43:49.313114"
"GP02018"|3|"2009-10-21 18:37:24.925271"
"OV05002"|2|"2011-10-18 03:27:55.651855"
"MO96001"|1|"2008-03-06 16:42:25.50221"
"RP97011"|3|"2008-12-23 14:49:18.971237"
"SB02013"|3|"2008-04-14 02:02:47.867812"
"SA09050"|3|"2013-10-03 23:27:58.957754"
"AI02002"|3|"2011-06-15 05:25:48.156381"
"OG12010"|2|"2008-10-01 12:32:20.875217"
"JL04006"|2|"2009-04-20 20:44:37.507401"
"QC06006"|1|"2008-06-19 12:24:58.224372"
"NP04005"|1|"2006-05-25 12:08:25.206929"
"ZG03002"|1|"2012-11-11 01:14:21.497906"
"VG04001"|2|"2012-10-26 04:25:37.123524"
"MA07077"|3|"2010-09-10 09:54:35.704672"
"RD04002"|1|"2012-05-09 21:48:45.398254"
"VH00019"|3|"2007-06-22 11:53:22.665"
"FC08005"|1|"2006-09-17 05:52:40.546184"
"PV04016"|3|"2007-08-31 04:21:37.083731"
"JD03002"|1|"2007-07-17 21:23:29.397754"
"BB06002"|1|"2008-05-27 11:00:58.456693"
"RR08157"|2|"2007-06-29 11:54:12.561071"
"CA07065"|2|"2008-08-03 12:40:08.176256"
"VV00033"|2|"2011-02-04 05:55:09.492671"
"HV06001"|2|"2008-12-31 01:34:33.031688"
"RG14035"|1|"2011-03-10 15:00:03.778377"
"RP06005"|3|"2006-09-11 16:04:23.807128"
"DV09005"|1|"2011-03-24 13:37:19.984983"
"SM13054"|1|"2012-10-29 21:21:41.665118"
"MP07045"|1|"2007-12-28 05:36:46.476951"
"MG00032"|2|"2009-08-28 01:38:44.414268"
"SC11040"|1|"2007-04-14 08:58:34.927341"
"PA10053"|3|"2011-03-01 06:08:18.50544"
"VG04001"|3|"2010-01-18 04:11:41.346769"
"SR00001"|2|"2010-01-02 17:35:20.943039"
"MQ05003"|3|"2006-02-10 18:26:17.274664"
"ZR05004"|2|"2006-08-24 01:25:16.632198"
"BO99001"|3|"2007-07-14 20:20:52.384795"
"GF04001"|3|"2009-10-17 19:10:09.670176"
"SA03050"|1|"2006-11-29 13:05:31.8586"
"GM10027"|2|"2012-07-18 07:45:16.069405"
"GC06069"|2|"2011-10-18 13:20:00.875827"
"MH90033"|1|"2009-05-08 08:25:54.976793"
"FF09001"|2|"2006-07-20 17:26:38.384531"
"MM14215"|1|"2011-09-04 17:15:09.413766"
"GG98067"|2|"2010-11-04 09:50:22.225182"
"PP00016"|1|"2011-02-24 14:50:45.374811"
"GB07020"|2|"2007-03-03 14:22:47.704766"
"RM13052"|2|"2010-01-23 03:55:36.927756"
"MD10010"|3|"2010-01-14 17:03:55.663299"
"CS09066"|3|"2008-12-09 23:02:07.179626"
"MM08037"|1|"2011-05-23 11:56:38.408016"
"AR08048"|3|"2007-02-22 12:30:21.046222"
"VV13024"|1|"2012-02-05 02:05:44.586202"
"MG96004"|1|"2009-05-11 07:13:38.288843"
"GA14048"|1|"2006-12-07 21:12:08.873449"
"RR04169"|1|"2007-09-01 22:13:29.097301"
"AV10012"|1|"2009-03-30 01:23:07.098961"
"CA03020"|1|"2013-08-07 12:08:21.903363"
"PP04024"|1|"2007-09-11 18:49:40.303566"
"RP97011"|1|"2009-11-28 13:13:52.13048"
"MM11144"|1|"2007-09-21 08:08:02.973794"
"MD96003"|2|"2012-10-04 21:59:20.690467"
"PG06018"|2|"2008-03-23 17:45:37.761999"
"CM10146"|3|"2007-02-03 08:52:52.819932"
"RU09004"|2|"2012-07-08 10:08:39.665769"
"SC06026"|1|"2013-01-04 17:15:47.753201"
"CM06034"|2|"2006-05-08 15:08:14.916122"
"RM09136"|1|"2010-02-06 09:53:41.366421"
"AU10002"|2|"2009-12-22 10:21:33.52914"
"RG05094"|2|"2007-08-17 08:54:23.843092"
"AF08031"|1|"2012-10-14 09:24:43.52587"
"OC99009"|3|"2009-12-01 04:38:15.628559"
"DD97005"|1|"2007-11-08 23:27:48.066168"
"CS04033"|2|"2007-11-10 20:29:51.011371"
"CP05033"|3|"2007-11-02 05:02:22.484485"
"MV06005"|1|"2006-02-16 06:47:11.552156"
"MM11247"|3|"2011-05-04 02:52:58.543891"
"GE08007"|1|"2006-02-27 23:35:21.008093"
"EG09014"|1|"2006-10-29 16:51:14.772127"
"EH06003"|1|"2011-12-03 12:22:18.312855"
"DD09008"|1|"2007-03-11 09:43:28.223609"
"PU10004"|2|"2011-06-18 22:22:12.260711"
"VF09014"|2|"2007-06-26 13:38:48.771202"
"HH00018"|3|"2012-07-29 06:33:46.749678"
"SF07004"|2|"2010-08-09 05:27:50.404784"
"CA06087"|2|"2008-12-15 12:12:39.20996"
"ED09008"|2|"2009-07-28 03:25:45.437963"
"IR12001"|2|"2010-05-13 22:52:24.602728"
"RQ15008"|2|"2013-09-26 14:54:52.724961"
"CP01029"|2|"2013-03-05 12:58:05.840749"
"MB13007"|1|"2012-01-17 00:26:54.969766"
"HL06012"|2|"2009-06-11 17:32:35.158982"
"LF09007"|1|"2013-11-18 18:27:08.568693"
"VG01002"|1|"2011-06-30 09:00:29.023741"
"SB96006"|2|"2006-02-22 01:20:19.913101"
"FM08034"|3|"2012-07-30 10:49:29.254622"
"EE98011"|1|"2007-10-22 17:26:17.309526"
"FG00011"|2|"2013-12-13 01:42:06.557066"
"CO94014"|3|"2009-07-31 10:24:35.031803"
"AR01075"|2|"2007-10-21 23:31:58.800435"
"PC05009"|3|"2013-07-27 15:46:01.06835"
"LQ08004"|3|"2007-12-31 16:52:16.394665"
"GR14091"|2|"2011-05-24 21:25:29.924254"
"CN08011"|1|"2012-11-02 05:04:55.656614"
"MM01145"|1|"2011-12-19 16:32:21.844815"
"LL08032"|3|"2012-06-08 02:19:59.274344"
"GV09010"|3|"2007-09-21 14:48:52.135112"
"AA06076"|1|"2007-11-12 21:31:13.5898"
"RO97002"|3|"2008-11-28 14:16:41.114334"
"SV11013"|1|"2012-07-13 01:12:11.715933"
"MP00022"|3|"2011-04-28 04:26:17.641838"
"HH03007"|3|"2009-10-26 22:15:29.12714"
"MH10069"|1|"2014-01-04 10:16:28.617145"
"VD12018"|2|"2013-06-12 16:43:30.092115"
"SS05020"|3|"2011-05-03 08:19:14.935276"
"AR06047"|3|"2008-09-03 15:51:30.569383"
"GM00062"|1|"2007-06-02 14:04:30.46745"
"RR05020"|1|"2006-02-12 18:39:10.394111"
"AA08166"|1|"2009-11-21 16:56:58.787683"
"MM12202"|1|"2009-03-06 18:30:20.831554"
"PV06007"|1|"2009-01-07 21:57:45.729968"
"CS07006"|1|"2008-09-12 02:48:46.157467"
"RA96006"|2|"2007-08-17 09:55:58.622888"
"AV02018"|1|"2011-07-19 19:33:28.022988"
"RS08024"|2|"2011-05-29 03:19:09.011782"
"RL05037"|3|"2013-11-20 15:50:50.971499"
"VE04008"|3|"2010-04-14 18:00:31.714372"
"CF08033"|2|"2012-12-27 17:16:40.77578"
"CL10015"|3|"2013-06-21 05:59:12.228352"
"CC03097"|3|"2009-07-11 18:47:56.683421"
"CA07089"|1|"2009-01-30 20:42:44.505771"
"RL87025"|3|"2013-03-19 15:25:32.166869"
"SD08013"|1|"2010-01-13 22:22:42.463206"
"AG07049"|2|"2007-02-13 09:29:57.490267"
"MG03078"|2|"2007-12-01 15:11:47.368207"
"RG03016"|2|"2011-09-19 08:36:07.684477"
"HM04034"|3|"2012-06-10 13:23:09.15597"
"CC10034"|3|"2007-11-29 16:16:46.931023"
"CL10051"|2|"2012-12-06 15:33:46.350885"
"MC05032"|3|"2013-08-08 11:12:13.296525"
"EG07003"|1|"2010-09-15 08:25:38.370097"
"AF06003"|1|"2010-11-03 04:44:14.407694"
"MR11150"|1|"2012-07-10 21:09:44.908174"
"FG06013"|1|"2006-04-15 20:24:27.527133"
"ML10015"|1|"2012-01-20 11:44:18.866769"
"IR13002"|2|"2006-07-25 01:37:35.492068"
"HP97006"|2|"2010-06-28 20:27:33.049537"
"AA02086"|2|"2010-07-05 01:08:44.037049"
"LR00008"|1|"2008-08-29 18:26:41.130586"
"GF02008"|3|"2009-07-19 11:19:52.022607"
"CL05041"|2|"2006-12-19 12:06:12.074975"
"RC04090"|1|"2010-08-12 06:02:31.348203"
"MA12095"|3|"2008-12-25 03:22:59.512543"
"ST07002"|3|"2011-12-04 12:46:35.258754"
"HV09001"|1|"2007-11-02 10:23:14.324319"
"CM98076"|3|"2006-09-30 11:19:05.593139"
"EB08012"|3|"2007-08-02 02:03:47.880535"
"MD96003"|2|"2010-01-06 14:41:41.465192"
"EL08006"|1|"2010-05-31 08:48:16.748745"
"RH13068"|1|"2008-05-09 12:38:07.967567"
"HP05011"|3|"2013-06-19 20:04:39.590307"
"LI12001"|3|"2012-05-07 22:04:34.268059"
"EG09007"|1|"2007-05-11 03:42:27.78484"
"SB91013"|3|"2012-06-27 14:14:55.900039"
